YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,ed_recode,sample_n,UNEMP,var_n,se_n,cv_n,se2_n,moe_n,ed_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,UR,MOE_UR
2012,13820,"Birmingham-Hoover, AL",20-24,5,,,,,,,,BA+,44,6528,2335216.1,1528.1413874,0.2340902861,2335216.1,2513.7925823,,
2012,13820,"Birmingham-Hoover, AL",25-54,0,11,1565,277159.45,526.45935266,0.3363957525,277159.45,866.02563512,InSch,180,23780,4238877.95,2058.8535523,0.0865792074,4238877.95,3386.8140936,0.0658116064,0.035191382
2012,13820,"Birmingham-Hoover, AL",25-54,1,32,4446,1117800.95,1057.2610605,0.2378005084,1117800.95,1739.1944445,LTHS,211,26239,4820496.25,2195.5628549,0.0836755538,4820496.25,3611.7008964,0.169442433,0.0620438704
2012,13820,"Birmingham-Hoover, AL",25-54,2,76,8888,1489365.6,1220.3956735,0.1373082441,1489365.6,2007.550883,HS,688,81122,13891190.55,3727.0887499,0.0459442414,13891190.55,6131.0609937,0.1095633737,0.0233208188
2012,13820,"Birmingham-Hoover, AL",25-54,3,48,6160,1511994.9,1229.6320181,0.1996155874,1511994.9,2022.7446698,SC,634,85437,18679320.95,4321.9579996,0.0505864906,18679320.95,7109.6209093,0.0720999099,0.0229024327
2012,13820,"Birmingham-Hoover, AL",25-54,4,16,1064,101799.2,319.05986899,0.2998682979,101799.2,524.85348449,AA,256,30281,6611071.6,2571.20042,0.0849113444,6611071.6,4229.624691,0.035137545,0.0166233715
2012,13820,"Birmingham-Hoover, AL",25-54,5,18,2462,374963.2,612.34238788,0.2487174606,374963.2,1007.3032281,BA+,964,116066,15110017.45,3887.1605897,0.0334909499,15110017.45,6394.37917,0.021212069,0.0085996701
2012,14260,"Boise City, ID",16-19,0,16,1897,374606.7,612.05122335,0.322641657,374606.7,1006.8242624,InSch,70,9510,2137481.7,1462.0128932,0.1537342685,2137481.7,2405.0112094,0.1994742376,0.0930790501
2012,14260,"Boise City, ID",16-19,2,,,,,,,,HS,14,1862,436093.75,660.37394709,0.3546584034,436093.75,1086.315143,,
2012,14260,"Boise City, ID",20-24,0,8,2024,625812.4,791.08305506,0.3908513118,625812.4,1301.3316256,InSch,80,12631,3061616.8,1749.7476389,0.1385280373,3061616.8,2878.3348661,0.1602406777,0.0963387105
2012,14260,"Boise City, ID",20-24,1,6,1962,669956.65,818.50879653,0.4171808341,669956.65,1346.4469703,LTHS,16,3976,1163177.1,1078.5068845,0.2712542466,1163177.1,1774.1438251,0.4934607646,0.2572866423
2012,14260,"Boise City, ID",20-24,2,8,1140,214352.35,462.98201909,0.4061245781,214352.35,761.6054214,HS,51,9597,2855284.45,1689.7586958,0.1760715532,2855284.45,2779.6530546,0.118787121,0.0715128178
2012,14260,"Boise City, ID",20-24,3,,,,,,,,SC,33,5252,1494585.2,1222.53229,0.2327746173,1494585.2,2011.065617,,
2012,14260,"Boise City, ID",20-24,5,,,,,,,,BA+,15,2367,457300.2,676.23975038,0.2856948671,457300.2,1112.4143894,,
2012,14260,"Boise City, ID",25-54,0,12,2437,749239.45,865.58618866,0.355185141,749239.45,1423.8892803,InSch,119,21550,5275146.5,2296.7687084,0.1065785944,5275146.5,3778.1845254,0.1130858469,0.0630289901
2012,14260,"Boise City, ID",25-54,1,12,1901,406164.05,637.31001091,0.3352498742,406164.05,1048.3749679,LTHS,94,14548,3704364.45,1924.6725566,0.1322980861,3704364.45,3166.0863556,0.1306708826,0.0662146749
2012,14260,"Boise City, ID",25-54,2,31,4581,1011610.15,1005.7883227,0.2195564992,1011610.15,1654.5217908,HS,328,53297,13809683.4,3716.1382375,0.0697250922,13809683.4,6113.0474006,0.085952305,0.0294364381
2012,14260,"Boise City, ID",25-54,3,22,3582,1288444.1,1135.0965157,0.3168890329,1288444.1,1867.2337684,SC,343,50907,9687875.55,3112.5352287,0.061141596,9687875.55,5120.1204512,0.0703636042,0.0359901054
2012,14260,"Boise City, ID",25-54,4,,,,,,,,AA,94,14808,3088146.5,1757.3122944,0.1186731695,3088146.5,2890.7787243,,
2012,14260,"Boise City, ID",25-54,5,9,1384,336702.9,580.26106194,0.4192637731,336702.9,954.52944689,BA+,426,66595,12956853.15,3599.562911,0.0540515491,12956853.15,5921.2809885,0.020782341,0.0142137379
2012,14460,"Boston-Cambridge-Newton, MA-NH",16-19,0,221,23022,4471742.1,2114.6494036,0.0918534186,4471742.1,3478.5982689,InSch,1054,98337,13842323.2,3720.5272745,0.0378344598,13842323.2,6120.2673665,0.2341133042,0.032234044
2012,14460,"Boston-Cambridge-Newton, MA-NH",16-19,1,10,1276,341472.75,584.35669757,0.4579597943,341472.75,961.26676751,LTHS,21,2504,594708.7,771.17358617,0.3079766718,594708.7,1268.5805492,0.5095846645,0.2841187014
2012,14460,"Boston-Cambridge-Newton, MA-NH",16-19,2,26,2376,311296.3,557.93933362,0.2348229519,311296.3,917.8102038,HS,100,10845,1511426.65,1229.4009313,0.1133610817,1511426.65,2022.3645321,0.2190871369,0.0741151838
2012,14460,"Boston-Cambridge-Newton, MA-NH",16-19,3,6,1175,254030.4,504.01428551,0.4289483281,254030.4,829.10349967,SC,17,2576,404096.95,635.68620403,0.2467725947,404096.95,1045.7038056,0.4561335404,0.2632612001
2012,14460,"Boston-Cambridge-Newton, MA-NH",20-24,0,110,12762,2697205.9,1642.3172349,0.1286880767,2697205.9,2701.6118514,InSch,1313,121256,17960765.3,4238.014311,0.0349509658,17960765.3,6971.5335415,0.1052484001,0.0214427584
2012,14460,"Boston-Cambridge-Newton, MA-NH",20-24,1,20,1840,223302.8,472.54925669,0.2568202482,223302.8,777.34352726,LTHS,85,10109,1532900.25,1238.1034892,0.1224753674,1532900.25,2036.6802398,0.1820160253,0.0675888413
2012,14460,"Boston-Cambridge-Newton, MA-NH",20-24,2,77,8075,1024196.1,1012.0257408,0.1253282651,1024196.1,1664.7823436,HS,372,43373,8815142,2969.0304815,0.0684534268,8815142,4884.055142,0.1861757314,0.0321518103
2012,14460,"Boston-Cambridge-Newton, MA-NH",20-24,3,29,3061,401749.8,633.83736084,0.2070687229,401749.8,1042.6624586,SC,223,24986,3509015.7,1873.2366909,0.0749714516,3509015.7,3081.4743565,0.1225086048,0.0388986838
2012,14460,"Boston-Cambridge-Newton, MA-NH",20-24,4,5,329,24805.25,157.49682536,0.4787137549,24805.25,259.08227773,AA,52,6245,1021045.8,1010.4681093,0.161804341,1021045.8,1662.2200399,0.0526821457,0.0390447485
2012,14460,"Boston-Cambridge-Newton, MA-NH",20-24,5,32,3424,448523.2,669.71874694,0.1955954284,448523.2,1101.6873387,BA+,478,46068,6957120.6,2637.6354183,0.0572552622,6957120.6,4338.9102631,0.074324911,0.0228668593
2012,14460,"Boston-Cambridge-Newton, MA-NH",25-54,0,73,8564,1370254.05,1170.5785108,0.1366859541,1370254.05,1925.6016503,InSch,1117,124760,22708856.05,4765.3809974,0.038196385,22708856.05,7839.0517407,0.0686437961,0.0148195593
2012,14460,"Boston-Cambridge-Newton, MA-NH",25-54,1,131,15182,1975969.95,1405.6919826,0.092589381,1975969.95,2312.3633114,LTHS,712,89082,14914228.15,3861.8943732,0.0433521292,14914228.15,6352.816244,0.1704272468,0.0229365386
2012,14460,"Boston-Cambridge-Newton, MA-NH",25-54,2,311,38560,7748108.35,2783.5424103,0.0721873032,7748108.35,4578.927265,HS,2875,355680,48116280.3,6936.5899619,0.0195023335,48116280.3,11410.690487,0.1084120558,0.0123950127
2012,14460,"Boston-Cambridge-Newton, MA-NH",25-54,3,149,17760,3030488.05,1740.8297016,0.0980196904,3030488.05,2863.6648591,SC,1979,231135,33881246.05,5820.7599203,0.0251833773,33881246.05,9575.1500689,0.0768382114,0.0119736866
2012,14460,"Boston-Cambridge-Newton, MA-NH",25-54,4,50,5194,999051.75,999.52576255,0.1924385373,999051.75,1644.2198794,AA,1042,114161,13811419.1,3716.3717656,0.0325537773,13811419.1,6113.4315544,0.0454971488,0.0141950674
2012,14460,"Boston-Cambridge-Newton, MA-NH",25-54,5,260,29786,4692372.6,2166.188496,0.0727250553,4692372.6,3563.3800758,BA+,7688,792849,100681492.35,10034.016761,0.0126556466,100681492.35,16505.957571,0.0375683138,0.004425824
2012,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,0,35,3721,499596.6,706.82147675,0.1899547102,499596.6,1162.7213293,InSch,166,17251,2152593,1467.1717691,0.0850485055,2152593,2413.4975601,0.2156976407,0.0602671662
2012,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,1,,,,,,,,LTHS,7,1044,218975.5,467.94818089,0.4482262269,218975.5,769.77475757,,
2012,14860,"Bridgeport-Stamford-Norwalk, CT",16-19,2,,,,,,,,HS,15,2079,353280.35,594.3739143,0.2858941387,353280.35,977.74508902,,
2012,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,0,23,2028,254697.1,504.67524211,0.2488536697,254697.1,830.19077327,InSch,134,13313,2244732,1498.2429709,0.1125398461,2244732,2464.6096872,0.1523323068,0.0556183434
2012,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,1,,,,,,,,LTHS,15,2234,238537.85,488.40336813,0.2186228147,238537.85,803.42354057,,
2012,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,2,17,2856,482422.3,694.56626754,0.2431954718,482422.3,1142.5615101,HS,65,10829,2743476.35,1656.3442728,0.1529544993,2743476.35,2724.6863287,0.2637362637,0.0820290061
2012,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,3,9,1265,230700.65,480.31307498,0.3796941304,230700.65,790.11500835,SC,46,5921,1180284.5,1086.408993,0.1834840387,1180284.5,1787.1427934,0.2136463435,0.1168274622
2012,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,4,,,,,,,,AA,6,833,123154.95,350.93439558,0.4212897906,123154.95,577.28708073,,
2012,14860,"Bridgeport-Stamford-Norwalk, CT",20-24,5,,,,,,,,BA+,65,6844,803302.85,896.27163851,0.1309572821,803302.85,1474.3668454,,
2012,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,0,13,1570,222939.65,472.16485469,0.3007419457,222939.65,776.71118596,InSch,178,18858,3217657.8,1793.7830973,0.0951205376,3217657.8,2950.773195,0.0832537915,0.0390729553
2012,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,1,22,2679,511514.95,715.2027335,0.2669663059,511514.95,1176.5084966,LTHS,178,22812,3651394.15,1910.8621484,0.0837656562,3651394.15,3143.368234,0.1174381904,0.0489695857
2012,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,2,67,8209,1870533.7,1367.6745592,0.1666067194,1870533.7,2249.82465,HS,532,64019,8935560.85,2989.2408484,0.0466930263,8935560.85,4917.3011957,0.1282275574,0.0337346983
2012,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,3,67,7297,1006937.65,1003.4628294,0.1375171755,1006937.65,1650.6963544,SC,431,50712,10072695.35,3173.7509905,0.0625838261,10072695.35,5220.8203795,0.1438909923,0.0289842264
2012,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,4,10,1217,213123.45,461.65295407,0.3793368563,213123.45,759.41910944,AA,159,16074,2196030.15,1481.900857,0.0921924136,2196030.15,2437.7269098,0.0757123305,0.0458286488
2012,14860,"Bridgeport-Stamford-Norwalk, CT",25-54,5,85,9119,1547218.45,1243.8723608,0.1364044699,1547218.45,2046.1700335,BA+,1566,153652,10846944.2,3293.4699331,0.021434605,10846944.2,5417.7580399,0.0593483977,0.0131514662
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,0,53,4680,472048.25,687.05767589,0.1468071957,472048.25,1130.2098768,InSch,284,25611,2648210.95,1627.3324645,0.0635403719,2648210.95,2676.9619041,0.1827339815,0.0397823071
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,1,8,590,59010.45,242.92066606,0.4117299425,59010.45,399.60449567,LTHS,9,780,91593.65,302.64442833,0.3880056773,91593.65,497.85008461,0.7564102564,0.1713929349
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,2,13,1251,115116,339.28748872,0.2712130206,115116,558.12791894,HS,33,2833,269554.2,519.1860938,0.1832637112,269554.2,854.06112431,0.4415813625,0.1452274396
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",16-19,3,,,,,,,,SC,8,878,122721.1,350.31571475,0.3989928414,122721.1,576.26935076,,
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,0,21,1788,231916.1,481.57668133,0.2693381887,231916.1,792.19364079,InSch,266,27658,2602333.85,1613.1750835,0.0583258039,2602333.85,2653.6730123,0.0646467568,0.0279628206
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,1,10,1037,129848.4,360.34483485,0.3474877867,129848.4,592.76725332,LTHS,38,4303,490933.4,700.66639708,0.16283207,490933.4,1152.5962232,0.2409946549,0.1216958939
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,2,20,2016,251210.75,501.20928762,0.2486157181,251210.75,824.48927814,HS,120,12958,1332823.3,1154.4796663,0.0890939702,1332823.3,1899.1190511,0.1555795647,0.0594018764
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,3,9,1182,275128.7,524.52712037,0.4437623692,275128.7,862.847113,SC,94,10536,1601852.5,1265.6431172,0.1201255806,1601852.5,2081.9829277,0.1121867882,0.078837522
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,4,,,,,,,,AA,36,4049,625478.3,790.87186067,0.1953252311,625478.3,1300.9842108,,
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",20-24,5,6,780,136853.85,369.93762988,0.4742790127,136853.85,608.54740115,BA+,72,7336,984633.15,992.28682849,0.1352626538,984633.15,1632.3118329,0.1063249727,0.0795084357
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,0,18,1783,257764.7,507.70532792,0.2847478003,257764.7,835.17526443,InSch,197,24301,3978371.55,1994.5855585,0.0820783325,3978371.55,3281.0932437,0.0733714662,0.0329092055
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,1,32,3911,498444.55,706.00605521,0.1805180402,498444.55,1161.3799608,LTHS,159,19120,3804582.7,1950.5339525,0.1020153741,3804582.7,3208.6283519,0.2045502092,0.0501121392
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,2,73,8067,1167310.95,1080.4216538,0.1339310343,1167310.95,1777.2936205,HS,754,82027,8737714.25,2955.9624913,0.0360364574,8737714.25,4862.5582982,0.0983456667,0.0208681226
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,3,31,3356,518047.9,719.75544458,0.2144682493,518047.9,1183.9977063,SC,607,66857,8545152.3,2923.2092467,0.0437233087,8545152.3,4808.6792108,0.0501966885,0.0173374775
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,4,16,2209,380581.65,616.91300035,0.2792725217,380581.65,1014.8218856,AA,425,46014,5158892.55,2271.3195614,0.0493614891,5158892.55,3736.3206785,0.0480071283,0.021707399
2012,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",25-54,5,42,5250,973761.4,986.7934941,0.1879606655,973761.4,1623.2752978,BA+,1112,123443,16499546.65,4061.9633984,0.0329055791,16499546.65,6681.9297904,0.0425297506,0.0129469187
2012,15980,"Cape Coral-Fort Myers, FL",16-19,0,44,2623,239392.25,489.27727313,0.1865334629,239392.25,804.8611143,InSch,111,7138,646253.75,803.89909193,0.1126224561,646253.75,1322.4140062,0.3674698795,0.0898857835
2012,15980,"Cape Coral-Fort Myers, FL",16-19,2,,,,,,,,HS,15,1740,309405.65,556.24243815,0.3196795622,309405.65,915.01881076,,
2012,15980,"Cape Coral-Fort Myers, FL",20-24,0,5,731,241165.65,491.08619406,0.6718005391,241165.65,807.83678923,InSch,77,7715,1150102.7,1072.4284125,0.139005627,1150102.7,1764.1447386,0.0947504861,0.1024438531
2012,15980,"Cape Coral-Fort Myers, FL",20-24,1,10,1520,416175.45,645.11661736,0.4244188272,416175.45,1061.2168356,LTHS,29,4844,1054763.7,1027.0168937,0.2120183513,1054763.7,1689.4427902,0.313790256,0.1897845565
2012,15980,"Cape Coral-Fort Myers, FL",20-24,2,17,2083,340800,583.78078077,0.2802596163,340800,960.31938437,HS,68,9037,1289570.7,1135.5926646,0.125660359,1289570.7,1868.0499333,0.2304968463,0.0949849511
2012,15980,"Cape Coral-Fort Myers, FL",20-24,3,8,660,87847.75,296.39121107,0.4490775925,87847.75,487.56354221,SC,46,4267,544125.3,737.64849353,0.17287286,544125.3,1213.4317718,0.154675416,0.105458271
2012,15980,"Cape Coral-Fort Myers, FL",20-24,4,,,,,,,,AA,5,446,57599.9,239.99979167,0.5381161248,57599.9,394.79965729,,
2012,15980,"Cape Coral-Fort Myers, FL",20-24,5,,,,,,,,BA+,18,1706,349962,591.57586158,0.3467619353,349962,973.14229229,,
2012,15980,"Cape Coral-Fort Myers, FL",25-54,0,13,2667,1275185.5,1129.2411169,0.4234124923,1275185.5,1857.6016372,InSch,117,13275,2355771.25,1534.8521916,0.1156197508,2355771.25,2524.8318552,0.2009039548,0.1346142225
2012,15980,"Cape Coral-Fort Myers, FL",25-54,1,27,3459,553851.45,744.21196577,0.2151523463,553851.45,1224.2286837,LTHS,168,23014,6620338.1,2573.0017684,0.111801589,6620338.1,4232.587909,0.1502998175,0.0454490146
2012,15980,"Cape Coral-Fort Myers, FL",25-54,2,71,8873,1603040,1266.1121593,0.1426926811,1603040,2082.7545021,HS,490,58204,9964395.25,3156.6430349,0.0542341254,9964395.25,5192.6777925,0.1524465672,0.0330983156
2012,15980,"Cape Coral-Fort Myers, FL",25-54,3,34,4025,1055912.8,1027.5761772,0.2552984291,1055912.8,1690.3628115,SC,375,37621,6529358.05,2555.2608575,0.0679211307,6529358.05,4203.4041106,0.1069881183,0.0433120516
2012,15980,"Cape Coral-Fort Myers, FL",25-54,4,10,901,92602.8,304.30708174,0.3377437089,92602.8,500.58514947,AA,156,15771,2147275.9,1465.358625,0.0929147565,2147275.9,2410.5149382,0.0571301756,0.030516122
2012,15980,"Cape Coral-Fort Myers, FL",25-54,5,24,2034,236053.6,485.85347585,0.2388660157,236053.6,799.22896778,BA+,398,33175,5211859.6,2282.9497585,0.0688153657,5211859.6,3755.4523528,0.0613112283,0.0230698981
2012,16700,"Charleston-North Charleston, SC",16-19,0,20,1677,222614.4,471.82030478,0.2813478263,222614.4,776.14440136,InSch,80,7719,1103941.35,1050.686133,0.1361168717,1103941.35,1728.3786887,0.2172561213,0.0879989313
2012,16700,"Charleston-North Charleston, SC",16-19,1,,,,,,,,LTHS,6,914,83719.6,289.3433946,0.3165682654,83719.6,475.96988412,,
2012,16700,"Charleston-North Charleston, SC",16-19,2,9,1090,167396.2,409.14080706,0.3753585386,167396.2,673.03662761,HS,22,2781,428115.6,654.30543326,0.2352770346,428115.6,1076.3324377,0.3919453434,0.1885701123
2012,16700,"Charleston-North Charleston, SC",20-24,0,18,1768,329826,574.30479712,0.32483303,329826,944.73139127,InSch,113,11472,2086242.6,1444.3831209,0.1259050838,2086242.6,2376.0102339,0.1541143654,0.0759135088
2012,16700,"Charleston-North Charleston, SC",20-24,1,10,1181,211085.6,459.44052934,0.3890266972,211085.6,755.77967076,LTHS,30,4948,930915.2,964.83946851,0.1949958505,930915.2,1587.1609257,0.2386822959,0.1321710395
2012,16700,"Charleston-North Charleston, SC",20-24,2,20,2744,756281.35,869.64438134,0.3169257949,756281.35,1430.5650073,HS,73,9630,1648253.7,1283.8433316,0.1333170645,1648253.7,2111.9222804,0.2849428868,0.1347701783
2012,16700,"Charleston-North Charleston, SC",20-24,3,12,1533,240382.55,490.28823155,0.3198227212,240382.55,806.52414091,SC,53,6473,1173811.95,1083.4260242,0.1673761817,1173811.95,1782.2358099,0.2368299089,0.1061730727
2012,16700,"Charleston-North Charleston, SC",20-24,4,,,,,,,,AA,10,1772,426621.85,653.16295823,0.3686021209,426621.85,1074.4530663,,
2012,16700,"Charleston-North Charleston, SC",20-24,5,,,,,,,,BA+,44,4851,528348.3,726.87571152,0.1498403858,528348.3,1195.7105455,,
2012,16700,"Charleston-North Charleston, SC",25-54,0,17,2729,610459.7,781.31920493,0.2863023836,610459.7,1285.2700921,InSch,152,18677,2902710.65,1703.7343249,0.0912209844,2902710.65,2802.6429645,0.1461155432,0.0652292176
2012,16700,"Charleston-North Charleston, SC",25-54,1,22,3004,709801.25,842.49703264,0.2804583997,709801.25,1385.9076187,LTHS,141,19346,3453668.9,1858.4049343,0.0960614563,3453668.9,3057.076117,0.1552775768,0.0673047086
2012,16700,"Charleston-North Charleston, SC",25-54,2,45,5190,811007.15,900.55935396,0.17351818,811007.15,1481.4201373,HS,428,52913,8088898.6,2844.0989083,0.0537504755,8088898.6,4678.5427041,0.0980855366,0.0266201507
2012,16700,"Charleston-North Charleston, SC",25-54,3,31,4292,1061871.45,1030.4714698,0.2400912092,1061871.45,1695.1255678,SC,414,50688,9369644.7,3060.9875367,0.0603888008,9369644.7,5035.3244979,0.0846748737,0.0323672052
2012,16700,"Charleston-North Charleston, SC",25-54,4,12,1640,317560.35,563.5249329,0.343612764,317560.35,926.99851462,AA,157,19548,4064204.3,2015.9871775,0.1031300991,4064204.3,3316.2989071,0.0838960507,0.0452353671
2012,16700,"Charleston-North Charleston, SC",25-54,5,24,3045,568165.45,753.76750394,0.2475426942,568165.45,1239.947544,BA+,708,80646,9421007.35,3069.3659524,0.038059742,9421007.35,5049.1069918,0.0377576073,0.0151923747
2012,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,0,108,9471,1400360.8,1183.3684126,0.1249465117,1400360.8,1946.6410388,InSch,362,34403,4024655.45,2006.1543934,0.0583133562,4024655.45,3300.1239771,0.2752957591,0.0500431108
2012,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,1,8,1162,263445.05,513.26898406,0.4417116902,263445.05,844.32747878,LTHS,17,2181,281086.85,530.17624428,0.2430886035,281086.85,872.13992184,0.532783127,0.3232311424
2012,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,2,29,3956,697478.35,835.15169281,0.2111101347,697478.35,1373.8245347,HS,62,7666,1249456.25,1117.7907899,0.1458114779,1249456.25,1838.7658494,0.5160448735,0.1295960955
2012,16740,"Charlotte-Concord-Gastonia, NC-SC",16-19,3,,,,,,,,SC,9,1305,186429.95,431.77534668,0.3308623346,186429.95,710.27044529,,
2012,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,0,55,6180,1027296.9,1013.5565598,0.1640059158,1027296.9,1667.3005409,InSch,303,34939,5121383.15,2263.047315,0.064771382,5121383.15,3722.7128332,0.1768797046,0.0438411348
2012,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,1,30,3700,621569,788.39647386,0.2130801281,621569,1296.9121995,LTHS,87,12843,2239914.15,1496.634274,0.1165330744,2239914.15,2461.9633807,0.2880946819,0.0845420853
2012,16740,"Charlotte-Concord-Gastonia, NC-SC",20-24,2,56,7548,1146421.15,1070.7105818,0.1418535482,1146421.15,1761.3189071,HS,222,30675,4519589.85,2125.9327012,0.0693050595,4519589.85,3497.1592935,0.2460635697,0.0500993166
