YEAR,Assigned_CBSA,Assigned_CBSATitle,age_recode,ed_recode,sample_n,EMP,var_n,se_n,cv_n,se2_n,moe_n,ed_label,sample_d,denom,var_d,se_d,cv_d,se2_d,moe_d,ER,MOE_ER
2012,36740,"Orlando-Kissimmee-Sanford, FL",25-54,5,1875,214320,30279267.3,5502.6600204,0.0256749721,30279267.3,9051.8757335,BA+,2158,244128,37718631.55,6141.5496049,0.0251570881,37718631.55,10102.8491,0.877900118,0.007409623
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,0,97,10449,1192375.75,1091.9595917,0.1045037412,1192375.75,1796.2735284,InSch,409,40651,2774486.2,1665.6789006,0.0409751027,2774486.2,2740.0417915,0.2570416472,0.0406493956
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,1,6,909,144315.8,379.88919437,0.4179199058,144315.8,624.91772474,LTHS,11,1342,147953,384.64659104,0.2866219009,147953,632.74364226,0.6773472429,0.338890752
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,2,11,1306,257100.45,507.05073711,0.3882471188,257100.45,834.09846254,HS,20,2140,344513.95,586.95310716,0.2742771529,344513.95,965.53786127,0.6102803738,0.2758617022
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",16-19,3,7,594,57654.75,240.11403541,0.4042323828,57654.75,394.98758825,SC,12,1221,185133.15,430.27101924,0.3523923172,185133.15,707.79582665,0.4864864865,0.1584928636
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,0,163,16574,2158650.4,1469.2346307,0.0886469549,2158650.4,2416.8909675,InSch,242,24459,3020941.35,1738.0855416,0.0710611857,3020941.35,2859.150716,0.6776237786,0.0590743227
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,1,26,3322,525002.25,724.57038996,0.2181127002,525002.25,1191.9182915,LTHS,49,5596,903621.15,950.5898958,0.1698695311,903621.15,1563.7203786,0.5936383131,0.1336015994
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,2,71,8856,1499826.25,1224.6739362,0.1382874815,1499826.25,2014.588625,HS,105,13866,2767300.3,1663.5204537,0.1199711852,2767300.3,2736.4911464,0.6386845521,0.0722601065
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,3,72,8249,1071788.25,1035.2720657,0.1255027356,1071788.25,1703.0225481,SC,93,10830,1470999.4,1212.8476409,0.1119896252,1470999.4,1995.1343693,0.7616805171,0.0709808562
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,4,12,1152,141619.4,376.32353102,0.3266697318,141619.4,619.05220853,AA,13,1248,164526.6,405.61878655,0.3250150533,164526.6,667.24290387,0.9230769231,0.0498631137
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",20-24,5,40,5175,973971.95,986.90017226,0.1907053473,973971.95,1623.4507834,BA+,50,6217,990087.4,995.03135629,0.1600500814,990087.4,1636.8265811,0.8323950458,0.1419875068
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,0,148,17145,2303591.2,1517.7586106,0.0885248533,2303591.2,2496.7129144,InSch,215,24067,3553425.95,1885.0533016,0.0783252296,3553425.95,3100.9126812,0.712386255,0.0483433478
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,1,323,40114,7300264.05,2701.9000814,0.0673555388,7300264.05,4444.6256339,LTHS,489,57451,9405832.85,3066.8930288,0.0533827615,9405832.85,5045.0390323,0.6982297958,0.0471767672
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,2,367,41344,7362592.85,2713.4098198,0.065630075,7362592.85,4463.5591535,HS,521,57555,10820965.65,3289.5236205,0.057154437,10820965.65,5411.2663558,0.7183389801,0.0381200384
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,3,533,59142,9866314.95,3141.0690776,0.0531106333,9866314.95,5167.0586326,SC,671,74585,11120384.55,3334.724059,0.0447103849,11120384.55,5485.6210771,0.7929476436,0.0373914726
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,4,182,20932,3031410.9,1741.0947418,0.0831786137,3031410.9,2864.1008503,AA,228,25148,3406089.5,1845.5594003,0.0733879195,3406089.5,3035.9452135,0.8323524734,0.0536079731
2012,37100,"Oxnard-Thousand Oaks-Ventura, CA",25-54,5,786,79748,7161053.35,2676.0144525,0.0335558817,7161053.35,4402.0437744,BA+,939,94702,10007661,3163.4887387,0.0334046666,10007661,5203.9389752,0.842094148,0.0044079187
2012,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,0,53,4523,367420.35,606.15208488,0.1340154952,367420.35,997.12017962,InSch,238,23568,1524215.4,1234.5911874,0.0523842154,1524215.4,2030.9025033,0.1919127631,0.0389422177
2012,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,1,,,,,,,,LTHS,11,1528,357014.6,597.50698741,0.3910386043,357014.6,982.89899428,,
2012,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,2,,,,,,,,HS,15,1465,186845.5,432.25628972,0.2950554879,186845.5,711.06159658,,
2012,37340,"Palm Bay-Melbourne-Titusville, FL",16-19,3,6,810,177078.2,420.80660641,0.5195143289,177078.2,692.22686755,SC,6,810,177078.2,420.80660641,0.5195143289,177078.2,692.22686755,1,0
2012,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,0,53,7151,1257545.05,1121.4031612,0.1568176704,1257545.05,1844.7082002,InSch,103,13533,1631038.1,1277.1210201,0.0943708727,1631038.1,2100.8640781,0.5284120299,0.1088663339
2012,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,1,7,1015,191900.8,438.06483538,0.4315909708,191900.8,720.61665421,LTHS,15,2127,327179.25,571.99584789,0.2689214141,327179.25,940.93316977,0.4771979314,0.2649875716
2012,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,2,20,2436,427465.2,653.80822876,0.2683941826,427465.2,1075.5145363,HS,36,5292,692026.3,831.88118142,0.1571959904,692026.3,1368.4445434,0.4603174603,0.1647282216
2012,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,3,21,3517,577893.45,760.1930347,0.2161481475,577893.45,1250.5175421,SC,38,5927,875562.55,935.714994,0.1578732907,875562.55,1539.2511651,0.5933861988,0.1441093631
2012,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,4,7,1161,283471.6,532.4205105,0.4585878643,283471.6,875.83173977,AA,9,1314,300709.9,548.37022166,0.4173289358,300709.9,902.06901463,0.8835616438,0.2763078081
2012,37340,"Palm Bay-Melbourne-Titusville, FL",20-24,5,10,1227,281603.8,530.66354689,0.4324886283,281603.8,872.94153464,BA+,10,1227,281603.8,530.66354689,0.4324886283,281603.8,872.94153464,1,0
2012,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,0,92,11317,1701464.35,1304.4019128,0.115260397,1701464.35,2145.7411465,InSch,133,16202,2190209.35,1479.9355898,0.0913427719,2190209.35,2434.4940452,0.6984940131,0.0807711203
2012,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,1,59,7515,1599107.55,1264.558243,0.1682712233,1599107.55,2080.1983098,LTHS,104,14597,2919708.25,1708.71538,0.1170593533,2919708.25,2810.8368002,0.5148318148,0.1023742548
2012,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,2,264,33599,5065263.4,2250.6140051,0.0669845533,5065263.4,3702.2600384,HS,388,50231,7843794.8,2800.6775609,0.0557559587,7843794.8,4607.1145876,0.6688897294,0.0408485924
2012,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,3,240,26579,3866453.9,1966.3300588,0.0739805884,3866453.9,3234.6129467,SC,351,41808,6106567,2471.1468997,0.0591070345,6106567,4065.03665,0.6357395714,0.0465287469
2012,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,4,166,18498,1710511.75,1307.8653409,0.0707030674,1710511.75,2151.4384858,AA,214,23869,2646400.05,1626.775968,0.0681543411,2646400.05,2676.0464673,0.7749800997,0.0239829488
2012,37340,"Palm Bay-Melbourne-Titusville, FL",25-54,5,443,45645,4884467.95,2210.083245,0.048418956,4884467.95,3635.5869381,BA+,519,52787,5482581.6,2341.4913197,0.0443573478,5482581.6,3851.7532208,0.8647015364,0.0276121152
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,0,731,76751,10733466.95,3276.1970255,0.04268605,10733466.95,5389.344107,InSch,2668,292334,21337961.3,4619.3031184,0.015801457,21337961.3,7598.7536298,0.2625455814,0.0171259197
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,1,18,2425,591028.25,768.78361715,0.317024172,591028.25,1264.6490502,LTHS,74,11959,2711286.55,1646.5984787,0.1376869704,2711286.55,2708.6544974,0.2027761519,0.0952545593
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,2,77,10150,1335819.8,1155.7767085,0.1138696265,1335819.8,1901.2526855,HS,156,22345,3566045.15,1888.3975085,0.0845109648,3566045.15,3106.4139014,0.4542403222,0.0570255264
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",16-19,3,15,2262,555435.6,745.27551952,0.329476357,555435.6,1225.9782296,SC,22,2933,625176.35,790.68094071,0.2695809549,625176.35,1300.6701475,0.7712240027,0.2403130575
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,0,863,96595,12616960.8,3552.0361485,0.0367724639,12616960.8,5843.0994642,InSch,1716,197891,21711588.15,4659.5695241,0.0235461417,21711588.15,7664.9918672,0.4881222491,0.0226798251
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,1,71,12478,2541033.45,1594.0619342,0.1277497944,2541033.45,2622.2318817,LTHS,193,30755,6214176.15,2492.8249337,0.081054298,6214176.15,4100.6970159,0.4057226467,0.06590254
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,2,365,51778,11258677.05,3355.3952152,0.0648034921,11258677.05,5519.625129,HS,634,93773,17364266.55,4167.0453021,0.0444375812,17364266.55,6854.789522,0.5521632026,0.042842841
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,3,245,37591,6458102.6,2541.279717,0.0676034082,6458102.6,4180.4051345,SC,332,51271,8074701.1,2841.6018546,0.0554231799,8074701.1,4674.4350508,0.7331825008,0.0466879922
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,4,46,5762,855916.35,925.15747308,0.1605618662,855916.35,1521.8840432,AA,60,7746,1331271.4,1153.8073496,0.1489552478,1331271.4,1898.0130901,0.7438678027,0.0733426926
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",20-24,5,358,45503,9847797.15,3138.1200025,0.0689651232,9847797.15,5162.2074041,BA+,405,52058,13793068,3713.9019912,0.0713416188,13793068,6109.3687755,0.8740827539,0.1426738185
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,0,966,120979,16910639.7,4112.2548194,0.0339914764,16910639.7,6764.659178,InSch,1338,172746,32902615.5,5736.0801511,0.0332052849,32902615.5,9435.8518486,0.7003288065,0.0083734844
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,1,675,95751,17948313.8,4236.545031,0.044245439,17948313.8,6969.1165761,LTHS,1406,201338,39916098.2,6317.9188187,0.0313796641,39916098.2,10392.976457,0.4755734139,0.0244025063
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,2,3457,459693,115261743.1,10736.002194,0.0233547219,115261743.1,17660.723608,HS,4933,663065,153197798.5,12377.309825,0.0186668122,153197798.5,20360.674662,0.6932849721,0.0160067537
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,3,2467,304671,59516271.95,7714.678992,0.0253213433,59516271.95,12690.646942,SC,3185,399826,75558425.05,8692.4349322,0.0217405445,75558425.05,14299.055463,0.7620089739,0.016272363
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,4,1084,124423,25612124,5060.8422224,0.0406744912,25612124,8325.0854558,AA,1330,156114,32449410.6,5696.4384136,0.0364889658,32449410.6,9370.6411904,0.7970009096,0.0235616417
2012,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",25-54,5,6439,742820,115741746.25,10758.333805,0.0144830966,115741746.25,17697.459108,BA+,7348,848626,114627356.35,10706.416597,0.0126161779,114627356.35,17612.055302,0.8753208127,0.0102417622
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,0,416,44681,5853737.9,2419.4499168,0.0541494129,5853737.9,3979.9951132,InSch,1782,193637,14854405.75,3854.1413765,0.0199039511,14854405.75,6340.0625643,0.23074619,0.0191150021
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,1,28,2996,408817.9,639.38869242,0.2134141163,408817.9,1051.794399,LTHS,117,13315,1640498.8,1280.8195814,0.096193735,1640498.8,2106.9482113,0.2250093879,0.0705137949
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,2,71,8831,1594557.2,1262.7577757,0.1429914818,1594557.2,2077.236541,HS,168,21437,3082682.35,1755.7569165,0.0819031075,3082682.35,2888.2201277,0.4119512992,0.0794292691
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",16-19,3,17,1674,300364.1,548.05483302,0.3273923734,300364.1,901.55020032,SC,22,2484,395094.3,628.56527107,0.2530456003,395094.3,1033.9898709,0.6739130435,0.2302919381
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,0,539,67298,11746543.1,3427.3230224,0.0509275613,11746543.1,5637.9463719,InSch,900,113027,15463742.75,3932.3965657,0.0347916566,15463742.75,6468.7923506,0.5954152548,0.0364268503
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,1,114,17369,3493162.6,1869.000428,0.1076055287,3493162.6,3074.5057041,LTHS,255,35543,6501969.9,2549.8960567,0.0717411602,6501969.9,4194.5790133,0.4886756886,0.064471075
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,2,311,44605,6665837.55,2581.8283347,0.0578820387,6665837.55,4247.1076106,HS,497,70728,10460831.05,3234.320802,0.0457290013,10460831.05,5320.4577192,0.6306554688,0.0368131942
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,3,257,34789,6155196.45,2480.9668377,0.0713146925,6155196.45,4081.1904481,SC,348,45419,9235747.4,3039.0372489,0.066911144,9235747.4,4999.2162744,0.7659569784,0.0310861033
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,4,60,7390,1484421.75,1218.3684787,0.1648671825,1484421.75,2004.2161475,AA,74,10089,2340436.8,1529.84862,0.1516353078,2340436.8,2516.6009798,0.7324809198,0.0779760937
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",20-24,5,142,17323,4223367.8,2055.0834046,0.1186332278,4223367.8,3380.6122006,BA+,158,20088,5297820.85,2301.6995568,0.1145808222,5297820.85,3786.295771,0.8623556352,0.0436100027
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,0,981,111890,15036183.1,3877.6517507,0.0346559277,15036183.1,6378.73713,InSch,1340,158008,26264224.2,5124.8633348,0.0324342017,26264224.2,8430.4001857,0.7081287023,0.0142217378
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,1,1131,137917,27113142.45,5207.0281783,0.0377547958,27113142.45,8565.5613534,LTHS,1953,229321,31434778.75,5606.6726987,0.0244490156,31434778.75,9222.9765893,0.601414611,0.0284622054
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,2,2136,259113,28907705.85,5376.5886815,0.0207499766,28907705.85,8844.4883811,HS,3122,375997,50354281.5,7096.0750771,0.0188726907,50354281.5,11673.043502,0.6891358176,0.0097770489
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,3,2507,288409,58337725.4,7637.9136811,0.0264829242,58337725.4,12564.368005,SC,3221,365779,74225771.2,8615.4379575,0.0235536703,74225771.2,14172.39544,0.7884788356,0.0157028443
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,4,947,106509,16557745.35,4069.1209554,0.03820448,16557745.35,6693.7039717,AA,1193,136374,22351787.35,4727.7676921,0.0346676617,22351787.35,7777.1778534,0.7810066435,0.020625656
2012,38060,"Phoenix-Mesa-Scottsdale, AZ",25-54,5,3876,396104,62032240.65,7876.0548913,0.0198838055,62032240.65,12956.110296,BA+,4517,462171,77445624.75,8800.3195823,0.019041263,77445624.75,14476.525713,0.8570507453,0.0080738937
2012,38300,"Pittsburgh, PA",16-19,0,331,33901,4211005.2,2052.0733905,0.0605313528,4211005.2,3375.6607274,InSch,1078,104369,7924790,2815.1003535,0.0269725719,7924790,4630.8400814,0.3248186722,0.0289550116
2012,38300,"Pittsburgh, PA",16-19,1,8,789,75937.95,275.56841256,0.3492628803,75937.95,453.31003866,LTHS,29,3423,548376.6,740.52454382,0.2163378743,548376.6,1218.1628746,0.2304995618,0.1039667195
2012,38300,"Pittsburgh, PA",16-19,2,37,4176,679344.8,824.22375603,0.1973715891,679344.8,1355.8480787,HS,60,6143,816395.2,903.54590365,0.1470854474,816395.2,1486.3330115,0.6797981442,0.1471761929
2012,38300,"Pittsburgh, PA",16-19,3,19,1967,223899.25,473.17993406,0.2405591937,223899.25,778.38099153,SC,22,2482,301058.15,548.68766161,0.2210667452,301058.15,902.59120334,0.7925060435,0.1236649952
2012,38300,"Pittsburgh, PA",20-24,0,339,35691,4686130,2164.7470984,0.0606524642,4686130,3561.0089769,InSch,610,64483,6001611.6,2449.8186872,0.0379916984,6001611.6,4029.9517404,0.5534947195,0.0430479397
2012,38300,"Pittsburgh, PA",20-24,1,24,4106,1157793.45,1076.0081087,0.2620575033,1157793.45,1770.0333388,LTHS,42,6045,1770619.8,1330.6463843,0.2201234713,1770619.8,2188.9133021,0.6792390405,0.1588828013
2012,38300,"Pittsburgh, PA",20-24,2,182,22892,2481599.8,1575.3094299,0.0688148449,2481599.8,2591.3840122,HS,277,33830,3408817.3,1846.2982695,0.0545757691,3408817.3,3037.1606533,0.6766775052,0.0466583746
2012,38300,"Pittsburgh, PA",20-24,3,109,12752,2004637.3,1415.8521462,0.1110298107,2004637.3,2329.0767806,SC,146,16144,2729141.7,1652.0114104,0.1023297454,2729141.7,2717.5587701,0.7898909812,0.0559822517
2012,38300,"Pittsburgh, PA",20-24,4,49,5290,944832.7,972.02505112,0.1837476467,944832.7,1598.9812091,AA,59,6943,1525748.3,1235.2118442,0.1779075103,1525748.3,2031.9234837,0.761918479,0.057601426
2012,38300,"Pittsburgh, PA",20-24,5,158,19710,3552249,1884.7410963,0.095623597,3552249,3100.3991034,BA+,175,21481,3693363.75,1921.8126209,0.0894656962,3693363.75,3161.3817614,0.9175550486,0.0509571373
2012,38300,"Pittsburgh, PA",25-54,0,353,41096,5310928.35,2304.5451503,0.0560771158,5310928.35,3790.9767723,InSch,472,55361,8338893.85,2887.7142951,0.052161527,8338893.85,4750.2900154,0.7423276314,0.0251391875
2012,38300,"Pittsburgh, PA",25-54,1,164,15287,3051520.1,1746.8600688,0.1142709537,3051520.1,2873.5848132,LTHS,387,33832,6667203.5,2582.0928527,0.0763210231,6667203.5,4247.5427427,0.4518503192,0.0632147313
2012,38300,"Pittsburgh, PA",25-54,2,1794,175364,26770690.55,5174.0400607,0.0295045737,26770690.55,8511.2958999,HS,2446,244899,37018316.2,6084.2679264,0.0248439884,37018316.2,10008.620739,0.7160666234,0.0187470782
2012,38300,"Pittsburgh, PA",25-54,3,1064,117881,21317673.85,4617.1066535,0.0391675219,21317673.85,7595.140445,SC,1357,148380,21845561.15,4673.9235285,0.0314996868,21845561.15,7688.6042043,0.7944534304,0.0304214352
2012,38300,"Pittsburgh, PA",25-54,4,842,85422,9381149.65,3062.8662475,0.0358557075,9381149.65,5038.4149771,AA,994,101828,14102635.5,3755.3475871,0.0368793219,14102635.5,6177.5467808,0.8388851789,0.0709806623
2012,38300,"Pittsburgh, PA",25-54,5,2399,268279,40122101.05,6334.2009007,0.0236104984,40122101.05,10419.760482,BA+,2736,308102,39523575.95,6286.7778671,0.020404859,39523575.95,10341.749591,0.8707473499,0.0170144343
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,0,239,23230,3261350.75,1805.9210254,0.0777408965,3261350.75,2970.7400868,InSch,950,98283,7947715,2819.1692039,0.0286841997,7947715,4637.5333404,0.2363582715,0.0280936317
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,1,,,,,,,,LTHS,27,2691,378835.2,615.49589763,0.2287238564,378835.2,1012.4907516,,
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,2,35,4938,971656.55,985.72640728,0.1996205766,971656.55,1621.51994,HS,83,11444,2185449.1,1478.3264524,0.1291791727,2185449.1,2431.8470143,0.4314924851,0.1080236578
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",16-19,3,9,1400,301336,548.94079827,0.3921005702,301336,903.00761315,SC,21,2572,404838.95,636.26955766,0.2473831873,404838.95,1046.6634223,0.5443234837,0.2723943422
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,0,280,31366,5606214.8,2367.7446653,0.0754876192,5606214.8,3894.9399744,InSch,506,58772,7121282.85,2668.5731862,0.0454055194,7121282.85,4389.8028913,0.533689512,0.0529431127
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,1,36,5281,999711.2,999.85558957,0.1893307308,999711.2,1644.7624448,LTHS,72,10366,2239122.1,1496.3696402,0.1443536215,2239122.1,2461.5280581,0.5094539842,0.102667871
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,2,172,23572,3823220.45,1955.3057178,0.0829503529,3823220.45,3216.4779058,HS,268,36810,5202032,2280.7963522,0.0619613244,5202032,3751.9099993,0.6403694648,0.0580957519
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,3,125,17130,3248997.8,1802.497656,0.1052246151,3248997.8,2965.1086442,SC,170,22663,4052644.6,2013.1181287,0.0888284044,4052644.6,3311.5793217,0.7558575652,0.0701354865
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,4,24,2618,335995.45,579.65114509,0.2214099103,335995.45,953.52613367,AA,28,2950,362714.35,602.25771062,0.2041551561,362714.35,990.71393397,0.8874576271,0.1250981541
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",20-24,5,93,10604,1518673.25,1232.344615,0.1162150712,1518673.25,2027.2068916,BA+,106,11761,1707354.75,1306.657855,0.1111009145,1707354.75,2149.4521715,0.9016240116,0.0505700493
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-54,0,464,50267,7168953.8,2677.4902054,0.053265367,7168953.8,4404.4713879,InSch,750,83481,13134344.8,3624.133662,0.0434126767,13134344.8,5961.699874,0.6021370132,0.030570502
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-54,1,380,52515,8582710.8,2929.6263926,0.0557864685,8582710.8,4819.2354158,LTHS,651,85544,12995500.35,3604.9272323,0.0421412049,12995500.35,5930.1052971,0.6138946039,0.0369150449
2012,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-54,2,1138,135760,21531454.35,4640.1998179,0.034179433,21531454.35,7633.1287004,HS,1615,191209,22990651.1,4794.856734,0.0250765222,22990651.1,7887.5393275,0.7100084201,0.0271259867
